epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/anomaly,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01622842252254486,0.07092198729515076,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,86.20689392089844,26.18941879272461,0.12066221982240677,0.14823371171951294,0.16303688287734985,0.12630832195281982,0.18575148284435272,0.9188975691795349,0.9024428129196167,0.8646852970123291,0.8976709246635437,0.8558274507522583,0.34977078437805176,0.4018518924713135,0.41118648648262024,0.3727697730064392,0.481710821390152,0.11773886531591415,0.13003025949001312,0.11871123313903809,0.10122136771678925,0.11242605745792389,0.3702235519886017,0.48227164149284363,0.439079612493515,0.4331793487071991,0.4941892921924591,0.03163405507802963,0.01622842252254486,0.013472418300807476,0.09705882519483566,0.04672897234559059,0.14705882966518402,0.023334119468927383,0.014046047814190388
0,31,0.5390625,0.5390625,0.5390625,0.5390625,0.5390625,96.75480651855469,25.49999237060547,0.14517925679683685,0.20698024332523346,0.18057690560817719,0.15346437692642212,0.20926453173160553,0.779718279838562,0.7349299788475037,0.7506741285324097,0.7681723237037659,0.7416315674781799,0.412648469209671,0.5165099501609802,0.4605889916419983,0.4335469603538513,0.5273207426071167,0.09713872522115707,0.09283589571714401,0.09787999093532562,0.093849316239357,0.11887570470571518,0.3825848698616028,0.40855035185813904,0.39046478271484375,0.38493430614471436,0.4421478509902954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01653706096112728,0.07207207381725311,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,86.20689392089844,23.882287979125977,0.10921342670917511,0.14250989258289337,0.14245426654815674,0.11071126908063889,0.15458713471889496,0.9160082340240479,0.913799524307251,0.8767459988594055,0.9348130226135254,0.9341162443161011,0.35897865891456604,0.40236377716064453,0.40663737058639526,0.3237135112285614,0.41275426745414734,0.09130401164293289,0.1078539565205574,0.11351568251848221,0.09998717904090881,0.1035987064242363,0.36390626430511475,0.42570504546165466,0.36618807911872864,0.34976252913475037,0.41828471422195435,0.042675506323575974,0.01653706096112728,0.015729885548353195,0.14411765336990356,0.042553190141916275,0.23529411852359772,0.026112301275134087,0.014037629589438438
1,63,0.65625,0.65625,0.65625,0.65625,0.65625,95.23236846923828,22.208648681640625,0.09883218258619308,0.15387672185897827,0.13420848548412323,0.11244018375873566,0.1730089634656906,0.8710951209068298,0.8355392217636108,0.8283658027648926,0.8476988673210144,0.8317862749099731,0.3325812816619873,0.4192819595336914,0.38450008630752563,0.36026909947395325,0.4523279666900635,0.08120230585336685,0.0798637792468071,0.0815841555595398,0.07642743736505508,0.10290180146694183,0.3136485815048218,0.35598626732826233,0.33481404185295105,0.3187611699104309,0.4016927182674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023561863228678703,0.05818181857466698,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,86.20689392089844,22.23490333557129,0.11162859946489334,0.15088078379631042,0.14451318979263306,0.11182278394699097,0.16238191723823547,0.9189784526824951,0.9274255633354187,0.9092738628387451,0.953069806098938,0.9309770464897156,0.34913599491119385,0.3908684253692627,0.3709714710712433,0.304779976606369,0.41430437564849854,0.0836271271109581,0.07847056537866592,0.07986554503440857,0.08759283274412155,0.10610561072826385,0.30546632409095764,0.34154489636421204,0.28804388642311096,0.31498420238494873,0.42008283734321594,0.060679495334625244,0.023561863228678703,0.02408270165324211,0.16764706373214722,0.033195022493600845,0.23529411852359772,0.03323795273900032,0.019158221781253815
2,95,0.5546875,0.5546875,0.5546875,0.5546875,0.5546875,95.03205108642578,21.291471481323242,0.09209146350622177,0.12352460622787476,0.10540022701025009,0.0997229591012001,0.1411508023738861,0.8537495136260986,0.8326168060302734,0.8387884497642517,0.8392394781112671,0.8228382468223572,0.3023448884487152,0.37067121267318726,0.32679781317710876,0.32083144783973694,0.41932955384254456,0.07382176071405411,0.08510693907737732,0.08002826571464539,0.07537747919559479,0.10437440127134323,0.3103158175945282,0.3555474281311035,0.33192455768585205,0.32717031240463257,0.4193008542060852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03349664434790611,0.05206073820590973,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,86.20689392089844,21.639257431030273,0.09762344509363174,0.13059163093566895,0.09914693981409073,0.07899937778711319,0.14281731843948364,0.9655379056930542,0.944664478302002,0.9037684202194214,0.9840444326400757,0.8975324034690857,0.31818094849586487,0.3748400807380676,0.38406699895858765,0.29091766476631165,0.4829626977443695,0.08419348299503326,0.08474139869213104,0.09401863813400269,0.07772349566221237,0.08889475464820862,0.31360626220703125,0.328967422246933,0.353646844625473,0.29942989349365234,0.3739534616470337,0.07414759695529938,0.03349664434790611,0.034448567777872086,0.22058823704719543,0.028103044256567955,0.3529411852359772,0.04748649150133133,0.02783580683171749
3,127,0.6015625,0.6015625,0.6015625,0.6015625,0.6015625,96.11377716064453,18.927698135375977,0.06747549027204514,0.09759173542261124,0.09064294397830963,0.07566459476947784,0.13274288177490234,0.9927266836166382,0.9751799702644348,0.9500557780265808,0.971809446811676,0.9410048127174377,0.23126427829265594,0.2850235104560852,0.28320834040641785,0.24811312556266785,0.35393691062927246,0.07260838150978088,0.0726976990699768,0.076865054666996,0.07134853303432465,0.08439455926418304,0.2569536864757538,0.2893306314945221,0.26961174607276917,0.26417481899261475,0.3366630971431732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
