epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/anomaly,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_enc,val/class_error,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021261349320411682,0.05925925821065903,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,86.20689392089844,26.99936294555664,0.11417295038700104,0.1682712584733963,0.16077180206775665,0.13911224901676178,0.20776650309562683,0.8778024315834045,0.8682388067245483,0.8373300433158875,0.8722307085990906,0.8519797325134277,0.38608261942863464,0.4471197724342346,0.4484577178955078,0.3988920748233795,0.4762757122516632,0.11009356379508972,0.1521756500005722,0.11271452903747559,0.08369304984807968,0.1468077152967453,0.3883715569972992,0.5138170719146729,0.43988004326820374,0.4026050865650177,0.5353715419769287,0.037931736558675766,0.021261349320411682,0.02333804778754711,0.07058823853731155,0.039603959769010544,0.11764705926179886,0.02842452935874462,0.023997727781534195
0,31,0.515625,0.515625,0.515625,0.515625,0.515625,94.53125,30.241024017333984,0.1840667575597763,0.2516815960407257,0.21874091029167175,0.19429032504558563,0.27557405829429626,0.6938347816467285,0.6250534057617188,0.6516863703727722,0.6656618118286133,0.6409739851951599,0.5196540951728821,0.6552789807319641,0.6058667898178101,0.5731095671653748,0.6607669591903687,0.10778963565826416,0.13472425937652588,0.1205606609582901,0.11107578873634338,0.16859029233455658,0.4504553973674774,0.5027385354042053,0.4671172797679901,0.45474332571029663,0.5447432994842529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00979495607316494,0.06557376682758331,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,86.20689392089844,24.121410369873047,0.11099474877119064,0.1332342028617859,0.1268802136182785,0.11159966140985489,0.16055436432361603,0.9048976302146912,0.9048749804496765,0.9197227954864502,0.9095761775970459,0.914398193359375,0.35367512702941895,0.4134327471256256,0.3518696129322052,0.3612636923789978,0.4191787540912628,0.09178929030895233,0.08850529044866562,0.10664449632167816,0.09499447792768478,0.11910758167505264,0.3799394965171814,0.4084280729293823,0.37486645579338074,0.3634263873100281,0.48285552859306335,0.024179786443710327,0.00979495607316494,0.009900989942252636,0.07352941483259201,0.04545454680919647,0.11764705926179886,0.020951202139258385,0.009140735492110252
1,63,0.515625,0.5390625,0.515625,0.515625,0.515625,95.23236083984375,24.17415428161621,0.11666188389062881,0.1526658684015274,0.14215683937072754,0.12917527556419373,0.17561471462249756,0.8552274107933044,0.8114098310470581,0.8231625556945801,0.8317524194717407,0.8120958805084229,0.3952970802783966,0.49422845244407654,0.4609207808971405,0.419628381729126,0.5214428305625916,0.07540351897478104,0.08588896691799164,0.08152575045824051,0.0736454650759697,0.09932101517915726,0.3393683433532715,0.416644811630249,0.3875635266304016,0.34935471415519714,0.46650388836860657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024099651724100113,0.038155801594257355,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,77.5862045288086,21.0747013092041,0.08990281075239182,0.11417088657617569,0.10106199234724045,0.0947268158197403,0.1375485062599182,1.0323363542556763,1.0022772550582886,0.9971153736114502,0.99432373046875,0.959246039390564,0.24072106182575226,0.3219089210033417,0.28562888503074646,0.27756521105766296,0.40311914682388306,0.09453888237476349,0.07808486372232437,0.08039601147174835,0.07574978470802307,0.10532403737306595,0.29759469628334045,0.36069732904434204,0.2847115695476532,0.2708752155303955,0.42092007398605347,0.07149558514356613,0.024099651724100113,0.020832696929574013,0.30882352590560913,0.020168067887425423,0.3529411852359772,0.028190813958644867,0.01590176671743393
2,95,0.515625,0.5078125,0.515625,0.515625,0.515625,94.37098693847656,17.567218780517578,0.07624955475330353,0.11172713339328766,0.09598878026008606,0.08242419362068176,0.12971892952919006,0.8644019365310669,0.8444317579269409,0.8285992741584778,0.845336377620697,0.8230361938476562,0.2414657175540924,0.30332082509994507,0.29298892617225647,0.2629406452178955,0.36474427580833435,0.05500725284218788,0.05988319218158722,0.05860142037272453,0.05366527661681175,0.0667886957526207,0.2346784621477127,0.26617348194122314,0.24782779812812805,0.23789232969284058,0.30947205424308777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059881482273340225,0.03490759804844856,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,79.31034851074219,19.559776306152344,0.07649535685777664,0.09249300509691238,0.0821438580751419,0.07990486174821854,0.13409973680973053,1.03537917137146,1.0122658014297485,1.0292786359786987,1.0148792266845703,0.9777596592903137,0.24316874146461487,0.3086244761943817,0.2636083960533142,0.25789156556129456,0.37829938530921936,0.0714724063873291,0.07893456518650055,0.08373768627643585,0.08148110657930374,0.09038939327001572,0.24739083647727966,0.2906523644924164,0.26624900102615356,0.273913711309433,0.3680483102798462,0.12853606045246124,0.059881482273340225,0.05697568878531456,0.4058823585510254,0.01808510720729828,0.5,0.04298701882362366,0.023826424032449722
3,127,0.515625,0.515625,0.515625,0.515625,0.515625,92.70833587646484,17.260652542114258,0.05863574147224426,0.08503860980272293,0.07413891702890396,0.0643402710556984,0.10287412256002426,0.9993396997451782,0.9992303848266602,0.9799284338951111,0.992118239402771,0.9854684472084045,0.23570740222930908,0.2818491756916046,0.26981040835380554,0.24366582930088043,0.33788666129112244,0.06036055460572243,0.06114498898386955,0.06181781366467476,0.05792292580008507,0.06328876316547394,0.22404597699642181,0.2500806152820587,0.23666729032993317,0.22501137852668762,0.2879778742790222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05692389979958534,0.026916325092315674,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,74.13793182373047,19.451879501342773,0.07368410378694534,0.09032955765724182,0.09383103996515274,0.07701072841882706,0.1336468905210495,1.0673954486846924,1.0512163639068604,1.0438003540039062,1.049745798110962,1.0179423093795776,0.23078273236751556,0.2801191508769989,0.2503995895385742,0.24887120723724365,0.34212052822113037,0.07211782783269882,0.07191251963376999,0.07874521613121033,0.07890761643648148,0.09384507685899734,0.24243424832820892,0.2964198589324951,0.25804319977760315,0.2684306502342224,0.3740800619125366,0.12697330117225647,0.05692389979958534,0.054754290729761124,0.5,0.013731343671679497,0.6764705777168274,0.05673270300030708,0.029769225046038628
4,159,0.515625,0.515625,0.515625,0.515625,0.515625,83.51362609863281,15.397420883178711,0.0451555959880352,0.05802582949399948,0.05590088665485382,0.04968352988362312,0.07702585309743881,1.0640394687652588,1.0671387910842896,1.0587464570999146,1.0600063800811768,1.0559180974960327,0.19309772551059723,0.22925546765327454,0.2063480168581009,0.19690221548080444,0.2752209007740021,0.04980118200182915,0.04887211695313454,0.050217997282743454,0.048024702817201614,0.05491790547966957,0.1997283399105072,0.22447119653224945,0.193302720785141,0.19147828221321106,0.23137825727462769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1127089411020279,0.022191401571035385,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,68.96552276611328,19.30162811279297,0.06352061033248901,0.1017342060804367,0.08380015194416046,0.06909400224685669,0.11188077926635742,1.0842621326446533,1.0480067729949951,1.0479775667190552,1.076514720916748,1.0640928745269775,0.22938379645347595,0.28652891516685486,0.25883784890174866,0.22437971830368042,0.3187292814254761,0.06948492676019669,0.0777733325958252,0.07315441966056824,0.07655458897352219,0.08586995303630829,0.26763227581977844,0.3283447027206421,0.2574290633201599,0.24831153452396393,0.3544260859489441,0.18595761060714722,0.1127089411020279,0.11412398517131805,0.5029411911964417,0.011272897943854332,0.7058823704719543,0.12155869603157043,0.06804012507200241
5,193,0.5441176295280457,0.5441176295280457,0.5441176295280457,0.5441176295280457,0.5441176295280457,81.9193115234375,16.31036376953125,0.042324136942625046,0.0608096681535244,0.054738715291023254,0.04964688420295715,0.07923716306686401,1.1392571926116943,1.0995848178863525,1.1117466688156128,1.1064300537109375,1.1090211868286133,0.17990541458129883,0.23944750428199768,0.2081303745508194,0.20693811774253845,0.28162792325019836,0.053457774221897125,0.050343818962574005,0.05011434108018875,0.04962090775370598,0.0629459023475647,0.21254085004329681,0.24068962037563324,0.2212725281715393,0.21980072557926178,0.2549018859863281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09573490917682648,0.01929260417819023,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,63.7931022644043,19.897966384887695,0.07011357694864273,0.09528046101331711,0.08016777783632278,0.07630185782909393,0.12181159853935242,1.1054961681365967,1.0409728288650513,1.0738213062286377,1.0743587017059326,1.0196868181228638,0.23251521587371826,0.2983436584472656,0.2473592311143875,0.2459576576948166,0.35763034224510193,0.07836540788412094,0.07515111565589905,0.08450516313314438,0.0906037986278534,0.09432628750801086,0.26361316442489624,0.2987111806869507,0.283488392829895,0.292054146528244,0.3595097064971924,0.17381413280963898,0.09573490917682648,0.09203706681728363,0.5382353067398071,0.00977995153516531,0.7058823704719543,0.08952894061803818,0.06018714979290962
6,227,0.5441176295280457,0.5441176295280457,0.5441176295280457,0.5441176295280457,0.5441176295280457,75.05656433105469,14.26031494140625,0.0364612378180027,0.05518513545393944,0.043934110552072525,0.03826270252466202,0.0748579353094101,1.1580400466918945,1.1314553022384644,1.1278870105743408,1.1391007900238037,1.124694585800171,0.14646467566490173,0.17872726917266846,0.16650983691215515,0.15146847069263458,0.2254311889410019,0.03962370753288269,0.04008086025714874,0.04102542996406555,0.03940335661172867,0.04505886510014534,0.17630501091480255,0.1826707124710083,0.17003701627254486,0.1701630800962448,0.21531784534454346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-06,9.999999747378752e-06,3.2325641541319783e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12405405938625336,0.1111111119389534,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,0.5862069129943848,57.47126770019531,18.897417068481445,0.06612537056207657,0.0810578316450119,0.09262048453092575,0.06506157666444778,0.10192394256591797,1.146288275718689,1.0978118181228638,1.0885051488876343,1.1027778387069702,1.0950640439987183,0.21360896527767181,0.2567104995250702,0.24826911091804504,0.23713143169879913,0.29456207156181335,0.08422530442476273,0.08498121798038483,0.07980208843946457,0.08553528785705566,0.07590704411268234,0.2574538588523865,0.27632489800453186,0.27230334281921387,0.25462520122528076,0.2953336536884308,0.20675711333751678,0.12405405938625336,0.12375723570585251,0.6058823466300964,1.0,0.05882352963089943,0.12848228216171265,0.08776340633630753
